description,address,property_type,price,size,bedrooms,bathrooms,parking_spaces,contract_type,latitude,longitude
"QNP 22 Conjunto R, CEILANDIA SUL, CEILANDIA",,casa,285000.0,165.0,3.0,,3.0,venda,-15.8392404,-48.1248995
"SHA Conjunto 5 Chacará 14, ARNIQUEIRA, AGUAS CLARAS",,casa,640000.0,180.0,3.0,,5.0,venda,-15.8592922,-48.0123796
"Quadra 43, JARDIM DA BARRAGEM VI, AGUAS LINDAS DE GOIAS",,casa,65000.0,360.0,1.0,,,venda,-15.7287945,-48.30537390000001
"QSD 49, TAGUATINGA SUL, TAGUATINGA",,casa,850000.0,300.0,6.0,,4.0,venda,-15.8516379,-48.0446559
"ES 2A, SETOR DE MANSOES DE SOBRADINHO, SOBRADINHO",,casa,380000.0,150.0,3.0,,2.0,venda,-15.6320502,-47.8390837
"Chacará 63B, COLONIA AGRICOLA SAMAMBAIA, VICENTE PIRES",,casa,1190.0,596.0,3.0,,,venda,-15.8192744,-48.0421292
"QNN 4 Conjunto J, CEILANDIA SUL, CEILANDIA",,casa,520000.0,280.0,5.0,,3.0,venda,-15.8266539,-48.1071547
"Quadra 43, JARDIM DA BARRAGEM IV, AGUAS LINDAS DE GOIAS",,casa,230000.0,116.0,3.0,,2.0,venda,-15.7164981,-48.2933299
"Quadra 2 Conjunto B, FAZENDINHA, PARANOA",,casa,260000.0,128.0,4.0,,1.0,venda,-15.7136408,-47.8749477
"Quadra 31 Conjunto A, PARANOA, PARANOA",,casa,580000.0,260.0,4.0,,2.0,venda,-15.7081548,-47.914697
"Quadra 7 Conjunto 8, VICENTE PIRES, VICENTE PIRES",,casa,1000.0,350.0,4.0,,5.0,venda,-15.7087993,-47.91422679999999
"Avenida Central Bloco 1545, NUCLEO BANDEIRANTE, NUCLEO BANDEIRANTE",,casa,1200.0,280.0,6.0,,4.0,venda,-15.8746861,-47.97708240000001
"QR 321 Conjunto 7, SAMAMBAIA SUL, SAMAMBAIA",,casa,195000.0,126.0,3.0,,2.0,venda,-15.8954342,-48.11766679999999
"QNG 37, TAGUATINGA NORTE, TAGUATINGA",,casa,575000.0,300.0,4.0,,4.0,venda,-15.7976104,-48.0683735
"Rua 22, NOVO JARDIM ORIENTE, VALPARAISO DE GOIAS",,casa,270000.0,360.0,3.0,,4.0,venda,-16.0716054,-47.9906554
"Quadra 6 Conjunto 21, VICENTE PIRES, VICENTE PIRES",,casa,897000.0,421.0,4.0,,4.0,venda,-15.7889932,-47.9342886
"Condomínio Prive I Quadra 1 Conjunto P, LAGO NORTE, BRASILIA",,casa,2500.0,470.0,5.0,,4.0,venda,-15.7223222,-47.8509888
"Quadra 2 Conjunto 2, TAQUARI, BRASILIA",,casa,1650.0,240.0,3.0,,3.0,venda,-15.7079472,-47.9133088
"Quadra 22, SETOR CENTRAL, GAMA",,casa,770000.0,200.0,4.0,,4.0,venda,-16.0188577,-48.0679507
"RODOVIA DF 240, TAGUATINGA NORTE, TAGUATINGA",,casa,600000.0,140.0,2.0,,3.0,venda,-15.8016557,-48.0586873
"Quadra Quadra 49, PARQUE ESPLANADA III, VALPARAISO DE GOIAS",,casa,550000.0,110.0,3.0,,1.0,venda,-16.0697763,-47.9719778
"SHA Conjunto 4 Chacará 6, ARNIQUEIRA, AGUAS CLARAS",,casa,589000.0,180.0,3.0,,2.0,venda,-15.8621904,-47.9920804
"QR 502 Conjunto 23, SAMAMBAIA SUL, SAMAMBAIA",,casa,300000.0,120.0,2.0,,,venda,-15.8873641,-48.082991
"QE 28 Conjunto J, GUARA II, GUARA",,casa,1100.0,170.0,4.0,,3.0,venda,-15.840485,-47.9809278
"Quadra 403 Conjunto 17, RECANTO DAS EMAS, RECANTO DAS EMAS",,casa,254000.0,150.0,3.0,,2.0,venda,-15.9106828,-48.0614692
"QNL 28 Via 1, TAGUATINGA NORTE, TAGUATINGA",,casa,300000.0,116.0,3.0,,2.0,venda,-15.8165971,-48.09354829999999
"Quadra Quadra 09, VALPARAISO I ETAPA E, VALPARAISO DE GOIAS",,casa,790000.0,360.0,4.0,,6.0,venda,-16.0726075,-47.9838946
"Quadra 2 Conjunto A 3, SOBRADINHO, SOBRADINHO",,casa,830000.0,237.0,4.0,,3.0,venda,-15.7079472,-47.9133088
"Quadra 11, SETOR OESTE, GAMA",,casa,560000.0,195.0,5.0,,4.0,venda,-16.0126284,-48.0689547
"SHDB QL 32 Conjunto 2, LAGO SUL, BRASILIA",,casa,1850.0,448.0,5.0,,4.0,venda,-15.8032102,-47.8070693
"QNL 2 Conjunto I, TAGUATINGA NORTE, TAGUATINGA",,casa,759000.0,380.0,6.0,,3.0,venda,-15.8309348,-48.0733633
"Quadra Quadra 13, VALPARAISO I ETAPA C, VALPARAISO DE GOIAS",,casa,300000.0,220.0,4.0,,3.0,venda,-15.826691,-47.92182039999999
"SMPW Quadra 28 Conjunto 5, PARK WAY, BRASILIA",,casa,2200.0,378.0,4.0,,5.0,venda,-15.9425868,-47.9808051
"Quadra 93 Conjunto A, PARQUE DA BARRAGEM SETOR 11, AGUAS LINDAS DE GOIAS",,casa,250000.0,120.0,2.0,,2.0,venda,-15.7278149,-48.2916263
"SHA Conjunto 3 Chacará 53A, ARNIQUEIRA, AGUAS CLARAS",,casa,645000.0,150.0,3.0,,4.0,venda,-15.8651295,-47.9907254
"Quadra 2B, JARDIM DA BARRAGEM III, AGUAS LINDAS DE GOIAS",,casa,590000.0,215.0,3.0,,2.0,venda,-15.7325238,-48.2916263
"QNO 6, CEILANDIA NORTE, CEILANDIA",,casa,890000.0,210.0,3.0,,2.0,venda,-15.8051898,-48.11841949999999
"SHDB QL 32 Conjunto 20, LAGO SUL, BRASILIA",,casa,2060.0,779.0,4.0,,4.0,venda,-15.8003542,-47.8103955
"QN 1 Conjunto 5, RIACHO FUNDO, RIACHO FUNDO",,casa,450000.0,250.0,3.0,,2.0,venda,-15.8806212,-48.0093165
"QR 221 Conjunto 6, SAMAMBAIA NORTE, SAMAMBAIA",,casa,229000.0,154.0,2.0,,2.0,venda,-15.8893755,-48.1219124
"SCLRN 703 Bloco B, ASA NORTE, BRASILIA",,casa,600000.0,180.0,2.0,,,venda,-15.7798384,-47.8882273
"QNN 19 Conjunto H, CEILANDIA NORTE, CEILANDIA",,casa,360000.0,300.0,4.0,,2.0,venda,-15.8180467,-48.119454
"QNP 20 Conjunto I, CEILANDIA SUL, CEILANDIA",,casa,580000.0,250.0,4.0,,3.0,venda,-15.8333512,-48.1032767
"QR 417 Conjunto 15, SAMAMBAIA NORTE, SAMAMBAIA",,casa,175000.0,126.0,2.0,,2.0,venda,-15.8801193,-48.1161844
"QR 313 Conjunto 12, SAMAMBAIA SUL, SAMAMBAIA",,casa,225000.0,62.0,3.0,,2.0,venda,-15.8905736,-48.1055807
"QE 24 Conjunto D, GUARA II, GUARA",,casa,1400.0,200.0,4.0,,4.0,venda,-15.8285699,-47.9844435
"SHIN EQI 4/6, LAGO NORTE, BRASILIA",,casa,1730.0,800.0,4.0,,,venda,-15.7221002,-47.8839851
"QS 10, AREAL, AGUAS CLARAS",,casa,280000.0,90.0,3.0,,,venda,-15.8680098,-48.0220058
"QNP 18 Conjunto C, CEILANDIA SUL, CEILANDIA",,casa,300000.0,135.0,5.0,,1.0,venda,-15.844854,-48.1080325
"QNM 3 Conjunto I, CEILANDIA SUL, CEILANDIA",,casa,550001.0,250.0,4.0,,3.0,venda,-15.8233603,-48.1034137
"Quadra 3 Conjunto 4, SETOR LESTE, VILA ESTRUTURAL",,casa,193000.0,100.0,3.0,,1.0,venda,-15.7086963,-47.9143699
"Via  11 A, CHACARAS SETOR ABREU, FORMOSA",,casa,250000.0,72.0,2.0,,2.0,venda,-15.826691,-47.92182039999999
"QE 50 Conjunto O, GUARA II, GUARA",,casa,1550.0,260.0,4.0,,2.0,venda,-15.8548145,-47.9692665
"SHIN QI 16, LAGO NORTE, BRASILIA",,casa,2200.0,342.0,3.0,,2.0,venda,-15.7611431,-47.8348218
"SHA Conjunto 5 Chacará 27, ARNIQUEIRA, AGUAS CLARAS",,casa,1250.0,400.0,3.0,,6.0,venda,-15.8553875,-48.0300292
"SHA Conjunto 4 Chacará 82A, ARNIQUEIRA, AGUAS CLARAS",,casa,1500.0,1000.0,4.0,,10.0,venda,-15.8551623,-48.0297342
"QNJ 37, TAGUATINGA NORTE, TAGUATINGA",,casa,430000.0,250.0,3.0,,3.0,venda,-15.8016557,-48.0586873
"Quadra 1, SOBRADINHO, SOBRADINHO",,casa,749000.0,165.0,3.0,,2.0,venda,-15.6576512,-47.8064598
"QNN 8 Conjunto C, CEILANDIA SUL, CEILANDIA",,casa,279000.0,70.0,2.0,,1.0,venda,-15.8336588,-48.1015666
"RODOVIA DF 0150 KM 3,5, SETOR HABITACIONAL CONTAGEM, SOBRADINHO",,casa,748000.0,327.0,3.0,,4.0,venda,-15.6617401,-47.8355105
"QR 2 Conjunto H, CANDANGOLANDIA, CANDANGOLANDIA",,casa,350000.0,150.0,2.0,,,venda,-15.8524361,-47.9489972
"Quadra 9 Conjunto 13, VICENTE PIRES, VICENTE PIRES",,casa,1750.0,400.0,4.0,,4.0,venda,-15.8032275,-48.0175522
"Quadra 39, RESIDENCIAL VILLA SUICA, CIDADE OCIDENTAL",,casa,1390.0,450.0,4.0,,3.0,venda,-15.7081514,-47.91469499999999
"Rodovia DF 480 , PONTE ALTA, GAMA",,casa,1050.0,200.0,3.0,,3.0,venda,-15.9837134,-48.0401183
"QSB 9, TAGUATINGA SUL, TAGUATINGA",,casa,780000.0,350.0,5.0,,5.0,venda,-15.8396165,-48.0558741
"QN 3 Conjunto 1, RIACHO FUNDO, RIACHO FUNDO",,casa,829000.0,326.0,4.0,,3.0,venda,-15.8810123,-48.0134184
"COLONIA AGRICOLA SUCUPIRA, RIACHO FUNDO, RIACHO FUNDO",,casa,1380.0,1400.0,5.0,,5.0,venda,-15.8910846,-48.0132886
"RURAL, ZONA RURAL, SAO SEBASTIAO",,casa,450000.0,350.0,4.0,,4.0,venda,-15.9028899,-47.7760971
"QNM 1 Conjunto A, CEILANDIA SUL, CEILANDIA",,casa,550000.0,125.0,3.0,,2.0,venda,-15.8333512,-48.1032767
"Quadra 37 Conjunto B, SETOR CENTRAL, GAMA",,casa,680000.0,200.0,4.0,,3.0,venda,-16.0251404,-48.05912379999999
"Rua CATALAO, SAO CAETANO, LUZIANIA",,casa,1750.0,278.0,4.0,,2.0,venda,-16.2634215,-47.9378807
"QR 204 Conjunto 5, SAMAMBAIA NORTE, SAMAMBAIA",,casa,450000.0,160.0,3.0,,2.0,venda,-15.870748,-48.0814991
"Quadra 23, SETOR OESTE, GAMA",,casa,320000.0,270.0,3.0,,2.0,venda,-16.0082704,-48.0727329
"SHPSQuadra 205, SETOR HABITACIONAL POR DO SOL, CEILANDIA",,casa,360000.0,150.0,4.0,,3.0,venda,-15.8591636,-48.1213444
"QSC 19 Chacará 26 Conjunto A1, TAGUATINGA SUL, TAGUATINGA",,casa,590000.0,250.0,3.0,,5.0,venda,-15.8145725,-48.0371992
"QNP 16 Conjunto R, CEILANDIA SUL, CEILANDIA",,casa,275000.0,120.0,2.0,,1.0,venda,-15.846029,-48.1153536
"QR O, CANDANGOLANDIA, CANDANGOLANDIA",,casa,1300.0,435.0,7.0,,2.0,venda,-15.854534,-47.9503366
"QR 617, SAMAMBAIA NORTE, SAMAMBAIA",,casa,170000.0,170.0,4.0,,3.0,venda,-15.87716,-48.1185936
"QNM 36 Conjunto G2, TAGUATINGA NORTE, TAGUATINGA",,casa,399999.0,144.0,3.0,,2.0,venda,-15.8016557,-48.0586873
"Conjunto B, CONDOMINIO COMERCIAL E RESIDENCIAL SOBRADINHO, SOBRADINHO",,casa,240000.0,130.0,5.0,,2.0,venda,-15.6323387,-47.8289475
"Quadra 403, RECANTO DAS EMAS, RECANTO DAS EMAS",,casa,230000.0,150.0,2.0,,3.0,venda,-15.9106828,-48.0614692
"SHA Conjunto 4 Chacará 3, ARNIQUEIRA, AGUAS CLARAS",,casa,1150.0,300.0,4.0,,3.0,venda,-15.8482245,-48.0120686
"Quadra 102, SETOR RESIDENCIAL OESTE, SAO SEBASTIAO",,casa,470000.0,145.0,3.0,,3.0,venda,-15.8990761,-47.7792067
"SHIN QL 1 Conjunto 8, LAGO NORTE, BRASILIA",,casa,2200.0,268.0,4.0,,4.0,venda,-15.7221402,-47.8703482
"Quadra 1 Conjunto C, CONDOMÍNIO IMPÉRIO DOS NOBRES, SOBRADINHO",,casa,1270.0,90.0,3.0,,4.0,venda,-15.6845928,-47.8365157
"QNP 14 Conjunto N, CEILANDIA SUL, CEILANDIA",,casa,620000.0,135.0,6.0,,1.0,venda,-15.842516,-48.1116612
"QNN 3 Conjunto B, CEILANDIA NORTE, CEILANDIA",,casa,550000.0,460.0,4.0,,,venda,-15.8205124,-48.103216
"Quadra 18 Conjunto Q, PARANOA, PARANOA",,casa,169000.0,130.0,2.0,,1.0,venda,-15.7085352,-47.9142635
"Quadra 13, SETOR LESTE, GAMA",,casa,395000.0,275.0,4.0,,4.0,venda,-16.0165888,-48.0528667
"Quadra 33, SETOR OESTE, GAMA",,casa,480000.0,275.0,3.0,,,venda,-16.0175112,-48.081183
"QR 121 Conjunto 7, SAMAMBAIA SUL, SAMAMBAIA",,casa,250000.0,110.0,4.0,,3.0,venda,-15.890785,-48.1192715
"Alameda Beija flores, JARDIM BOTANICO, BRASILIA",,casa,1550.0,350.0,4.0,,2.0,venda,-15.8612172,-47.8286874
"Quadra 1 Conjunto 7, SETOR ESPECIAL, VILA ESTRUTURAL",,casa,120000.0,95.0,2.0,,,venda,-15.708703,-47.91437519999999
"QR 313 Conjunto G, SANTA MARIA, SANTA MARIA",,casa,400000.0,420.0,6.0,,,venda,-16.0126521,-48.00066109999999
"QR 313 Conjunto 14, SAMAMBAIA SUL, SAMAMBAIA",,casa,980000.0,450.0,15.0,,8.0,venda,-15.8893582,-48.104964
"QNJ 18, TAGUATINGA NORTE, TAGUATINGA",,casa,750000.0,205.0,4.0,,5.0,venda,-15.8016557,-48.0586873
"CONDOMINIO MORADA DOS NOBRES, SETOR HABITACIONAL CONTAGEM, SOBRADINHO",,casa,1200.0,380.0,3.0,,4.0,venda,-15.6736528,-47.8254967
"SMPW Quadra 24 Conjunto 4, PARK WAY, BRASILIA",,casa,1800.0,750.0,5.0,,2.0,venda,-15.9063446,-47.91919
"QN 7 Conjunto 18, RIACHO FUNDO, RIACHO FUNDO",,casa,650000.0,250.0,6.0,,3.0,venda,-15.881784,-48.0204203
"Rua Gabriela Guimarães Freitas, SETOR TRADICIONAL, PLANALTINA",,casa,1200.0,270.0,3.0,,4.0,venda,-15.6211009,-47.658566
"QNL 24 VIA 30, TAGUATINGA NORTE, TAGUATINGA",,casa,119900.0,110.0,3.0,,1.0,venda,-15.8016557,-48.0586873
"QNM 23 Conjunto K, CEILANDIA SUL, CEILANDIA",,casa,360000.0,250.0,6.0,,,venda,-15.8297212,-48.0930314
"QSF 15, TAGUATINGA SUL, TAGUATINGA",,casa,330000.0,60.0,1.0,,6.0,venda,-15.8614463,-48.0391882
"Quadra 6 Conjunto F, SOBRADINHO, SOBRADINHO",,casa,880000.0,280.0,3.0,,3.0,venda,-15.708703,-47.91437519999999
"QE 42 Conjunto D, GUARA II, GUARA",,casa,400000.0,93.0,2.0,,1.0,venda,-15.847377,-47.9668676
"QR 318 Conjunto 7, SAMAMBAIA SUL, SAMAMBAIA",,casa,340000.0,105.0,3.0,,2.0,venda,-15.8731196,-48.0635591
"QSD 47, TAGUATINGA SUL, TAGUATINGA",,casa,1100.0,300.0,6.0,,3.0,venda,-15.8519651,-48.0453526
"Rua 6 Chacará 275, VICENTE PIRES, VICENTE PIRES",,casa,1700.0,350.0,4.0,,2.0,venda,-15.8104076,-48.025565
"SHA Conjunto 4 Chacará 72, ARNIQUEIRA, AGUAS CLARAS",,casa,1150.0,170.0,3.0,,2.0,venda,-15.8551041,-48.0297983
"QS 8 Conjunto 630B, AREAL, AGUAS CLARAS",,casa,600000.0,147.0,2.0,,4.0,venda,-15.8635232,-48.0241685
"QNM 40 Conjunto N, TAGUATINGA NORTE, TAGUATINGA",,casa,300000.0,44.0,2.0,,4.0,venda,-15.7950168,-48.1061649
"PARQUE URBANO NORTE, SETOR NORTE, GAMA",,casa,1100.0,430.0,3.0,,4.0,venda,-16.0130664,-48.0679688
"QNG 32, TAGUATINGA NORTE, TAGUATINGA",,casa,450000.0,320.0,3.0,,1.0,venda,-15.8003645,-48.0701942
"Quadra 105 Conjunto 13, RECANTO DAS EMAS, RECANTO DAS EMAS",,casa,590000.0,180.0,4.0,,3.0,venda,-15.7081516,-47.9146947
"Avenida Pioneiros, VILA PLANALTO, BRASILIA",,casa,850000.0,318.0,6.0,,,venda,-15.7916297,-47.8490662
"QNM 7, CEILANDIA SUL, CEILANDIA",,casa,840000.0,250.0,3.0,,2.0,venda,-15.8333998,-48.0984644
"Rua 10 Chacará 169, VIAL SAO JOSE, TAGUATINGA",,casa,600000.0,70.0,3.0,,5.0,venda,-15.7987929,-48.0290589
"EQ 201/202, SETOR RESIDENCIAL OESTE, SAO SEBASTIAO",,casa,340000.0,145.0,4.0,,1.0,venda,-15.897613,-47.7825637
"QNM 7, CEILANDIA SUL, CEILANDIA",,casa,840000.0,250.0,3.0,,2.0,venda,-15.8333998,-48.0984644
"QR 215, SAMAMBAIA NORTE, SAMAMBAIA",,casa,800000.0,112.0,5.0,,2.0,venda,-15.8842904,-48.1124123
"Residencial Damha I Quadra K1, RESIDENCIAL E COMERCIAL DAMHA, CIDADE OCIDENTAL",,casa,1800.0,400.0,5.0,,2.0,venda,-15.7975154,-47.89188739999999
"QNN 19 Conjunto B, CEILANDIA NORTE, CEILANDIA",,casa,580000.0,160.0,4.0,,,venda,-15.8162458,-48.1179205
"QNL 17 Conjunto I, TAGUATINGA NORTE, TAGUATINGA",,casa,399000.0,170.0,4.0,,4.0,venda,-15.8203857,-48.087445
"QNQ 2 Conjunto 21, CEILANDIA NORTE, CEILANDIA",,casa,159900.0,84.0,3.0,,4.0,venda,-15.8070494,-48.1418431
"Condomínio Quinta Snta Barbara, JARDIM BOTANICO, BRASILIA",,casa,300000.0,200.0,4.0,,3.0,venda,-15.7878241,-47.883291
"QNN 18, CEILANDIA SUL, CEILANDIA",,casa,700000.0,250.0,4.0,,5.0,venda,-15.8252935,-48.117083
"SHIN QI 7 Conjunto 12, LAGO NORTE, BRASILIA",,casa,4300.0,729.0,4.0,,4.0,venda,-15.7402691,-47.8533071
"QS 7 Rua 214, AREAL, AGUAS CLARAS",,casa,825000.0,350.0,4.0,,4.0,venda,-15.8643512,-48.0267817
"Área Especial, NUCLEO BANDEIRANTE, NUCLEO BANDEIRANTE",,casa,2200.0,1000.0,4.0,,,venda,-15.8195137,-48.0627194
"QNJ 34, TAGUATINGA NORTE, TAGUATINGA",,casa,450000.0,250.0,3.0,,3.0,venda,-15.8016557,-48.0586873
"Quadra 2 Conjunto B 6, SOBRADINHO, SOBRADINHO",,casa,388000.0,59.0,3.0,,2.0,venda,-15.708703,-47.91437519999999
"Quadra 604 Conjunto 4, RECANTO DAS EMAS, RECANTO DAS EMAS",,casa,350000.0,150.0,5.0,,3.0,venda,-15.9176245,-48.0608293
"SHA Conjunto 4 Chacará 83, ARNIQUEIRA, AGUAS CLARAS",,casa,1000.0,200.0,3.0,,2.0,venda,-15.8113162,-48.0125358
"QS 6 Conjunto 6, RIACHO FUNDO II, RIACHO FUNDO",,casa,349000.0,91.0,3.0,,1.0,venda,-15.9355952,-48.03949170000001
"QNJ 33, TAGUATINGA NORTE, TAGUATINGA",,casa,580000.0,200.0,3.0,,2.0,venda,-15.8016557,-48.0586873
"Quadra 25 Conjunto E, PARANOA, PARANOA",,casa,299000.0,150.0,3.0,,2.0,venda,-15.7081813,-47.9147177
"QSC 24, TAGUATINGA SUL, TAGUATINGA",,casa,470000.0,60.0,4.0,,6.0,venda,-15.8426545,-48.0543268
"Área Especial 14, INCRA 8, BRAZLANDIA",,casa,595000.0,180.0,3.0,,5.0,venda,-15.8067361,-48.085449
"RODOVIA GO 521   KM 08, CIDADE OCIDENTAL, CIDADE OCIDENTAL",,casa,2050.0,261.0,4.0,,2.0,venda,-16.0796306,-47.8885614
"Condomínio Residencial Jardim da Serra, JARDIM BOTANICO, BRASILIA",,casa,570000.0,180.0,3.0,,4.0,venda,-15.8794145,-47.8105738
"QC 8 Rua L, JARDINS MANGUEIRAL, BRASILIA",,casa,575000.0,80.0,3.0,,,venda,-15.8914415,-47.80890100000001
"QC 5 Rua B, JARDINS MANGUEIRAL, BRASILIA",,casa,490000.0,83.0,3.0,,2.0,venda,-15.7975154,-47.89188739999999
"SHCGN 709 Bloco S, ASA NORTE, BRASILIA",,casa,2800.0,518.0,6.0,,6.0,venda,-15.7612497,-47.8945044
"QE 26 Conjunto F, GUARA II, GUARA",,casa,1150.0,360.0,3.0,,3.0,venda,-15.8330968,-47.9853058
"QE 38 Conjunto D, GUARA II, GUARA",,casa,930000.0,200.0,4.0,,4.0,venda,-15.8470129,-47.973745
"Chacará 42, COLONIA AGRICOLA SAMAMBAIA, VICENTE PIRES",,casa,980000.0,235.0,4.0,,2.0,venda,-15.7998195,-48.011536
"Quadra 2 Conjunto D 6, SOBRADINHO, SOBRADINHO",,casa,345000.0,180.0,3.0,,2.0,venda,-15.7079472,-47.9133088
"Rua 12 Chacará 129A Conjunto E, VICENTE PIRES, VICENTE PIRES",,casa,2100.0,330.0,3.0,,4.0,venda,-15.8084726,-48.0551172
"QSC 19 Chacará 25 Conjunto C, TAGUATINGA SUL, TAGUATINGA",,casa,3000.0,496.0,3.0,,8.0,venda,-15.850148,-48.0598019
"QNN 35 Conjunto B, CEILANDIA NORTE, CEILANDIA",,casa,310000.0,150.0,3.0,,4.0,venda,-15.8154717,-48.1250481
"Quadra 3 Conjunto E, SOBRADINHO, SOBRADINHO",,casa,800000.0,504.0,4.0,,,venda,-15.6529888,-47.8098559
"QR 208 Conjunto 13, SAMAMBAIA NORTE, SAMAMBAIA",,casa,380000.0,134.0,3.0,,3.0,venda,-15.8689358,-48.0775574
"QNM 7, CEILANDIA SUL, CEILANDIA",,casa,840000.0,250.0,3.0,,2.0,venda,-15.8333998,-48.0984644
"QE 19 Conjunto G, GUARA II, GUARA",,casa,1190.0,550.0,5.0,,4.0,venda,-15.8378455,-47.9707058
"SRES Quadra 10 Bloco C, VELHO, CRUZEIRO",,casa,1500.0,371.0,6.0,,5.0,venda,-15.7821231,-47.9322967
"QNN 28, CEILANDIA SUL, CEILANDIA",,casa,274712.0,103.0,2.0,,2.0,venda,-15.8288757,-48.1163532
"SHA Conjunto 4 Chacará 27, ARNIQUEIRA, AGUAS CLARAS",,casa,595000.0,500.0,6.0,,5.0,venda,-15.8553875,-48.0300292
"Colina Nova Diguinea I Conjunto A, NOVA COLINA, SOBRADINHO",,casa,1450.0,4083.0,4.0,,4.0,venda,-15.6474973,-47.7620985
"QNM 42 Conjunto E, TAGUATINGA NORTE, TAGUATINGA",,casa,290000.0,130.0,3.0,,3.0,venda,-15.7924875,-48.1089154
"Quadra 23, SETOR LESTE, GAMA",,casa,700000.0,220.0,3.0,,3.0,venda,-16.051399,-47.9774663
"QC 9 Rua B, JARDINS MANGUEIRAL, BRASILIA",,casa,459000.0,68.0,3.0,,2.0,venda,-15.7975154,-47.89188739999999
"QS 6 Conjunto 610B, AREAL, AGUAS CLARAS",,casa,307000.0,170.0,3.0,,3.0,venda,-15.8573448,-48.03716679999999
"SMPW Quadra 24 Conjunto 5, PARK WAY, BRASILIA",,casa,3400.0,540.0,6.0,,4.0,venda,-15.9061021,-47.9229881
"QN 7 Conjunto 5, RIACHO FUNDO, RIACHO FUNDO",,casa,800000.0,300.0,4.0,,4.0,venda,-15.8806608,-48.018381
"QE 3 Conjunto M, GUARA I, GUARA",,casa,870000.0,200.0,6.0,,3.0,venda,-15.8168176,-47.9755607
"QR 208 Conjunto 11, SAMAMBAIA NORTE, SAMAMBAIA",,casa,420000.0,250.0,4.0,,3.0,venda,-15.8679007,-48.0759602
"QNP 32 Conjunto J, CEILANDIA SUL, CEILANDIA",,casa,410000.0,205.0,5.0,,2.0,venda,-15.8504083,-48.1210679
"Quadra 10 Conjunto N, SETOR SUL, GAMA",,casa,450000.0,200.0,6.0,,4.0,venda,-15.7087031,-47.91437519999999
"Quadra 13 Conjunto I, SETOR SUL, GAMA",,casa,395000.0,312.0,3.0,,3.0,venda,-16.03856,-48.06093
"QR 110 Conjunto 12, SAMAMBAIA SUL, SAMAMBAIA",,casa,550000.0,150.0,4.0,,5.0,venda,-15.8716993,-48.0746632
"QNL 30 Conjunto B, TAGUATINGA NORTE, TAGUATINGA",,casa,280000.0,90.0,2.0,,2.0,venda,-15.8016557,-48.0586873
"Agrícola Águas Claras Chacará 19, GUARA I, GUARA",,casa,1299.0,422.0,3.0,,5.0,venda,-15.8550321,-48.0300226
"QE 15 Conjunto E, GUARA II, GUARA",,casa,749990.0,200.0,3.0,,3.0,venda,-15.8316366,-47.9751037
"Quadra 41, SETOR DE CHACARAS ANHANGUERA B, VALPARAISO DE GOIAS",,casa,250000.0,60.0,2.0,,2.0,venda,-16.067749,-47.9721347
"QRO A Conjunto H, CANDANGOLANDIA, CANDANGOLANDIA",,casa,790000.0,150.0,3.0,,3.0,venda,-15.854534,-47.9503366
"QI 8 Conjunto L, GUARA I, GUARA",,casa,990000.0,155.0,3.0,,5.0,venda,-15.8128572,-47.9897049
"QR 308, SAMAMBAIA SUL, SAMAMBAIA",,casa,340000.0,120.0,3.0,,2.0,venda,-15.8774471,-48.0755864
"Quadra 1, SETOR DE CHACARAS ANHANGUERA C, VALPARAISO DE GOIAS",,casa,120000.0,125.0,2.0,,1.0,venda,-15.7000603,-47.8972708
"QNO 16 Conjunto 61, CEILANDIA NORTE, CEILANDIA",,casa,230000.0,130.0,2.0,,2.0,venda,-15.8051898,-48.11841949999999
"QNP 16 Conjunto Q, CEILANDIA SUL, CEILANDIA",,casa,220000.0,70.0,3.0,,,venda,-15.8439276,-48.11693340000001
"QR 327 Conjunto 2, SAMAMBAIA SUL, SAMAMBAIA",,casa,250000.0,120.0,4.0,,3.0,venda,-15.8991699,-48.125909
"Quadra 8 Conjunto 25, VICENTE PIRES, VICENTE PIRES",,casa,1549.0,790.0,4.0,,4.0,venda,-15.708703,-47.91437519999999
"QNJ 3, TAGUATINGA NORTE, TAGUATINGA",,casa,630000.0,185.0,3.0,,,venda,-15.8016557,-48.0586873
"QSD 28, TAGUATINGA SUL, TAGUATINGA",,casa,800000.0,230.0,4.0,,3.0,venda,-15.8526314,-48.0468371
"Quadra 32 Conjunto B, SETOR CENTRAL, GAMA",,casa,460000.0,175.0,4.0,,6.0,venda,-16.0185298,-48.0773877
"SHIN QI 8 Conjunto 10, LAGO NORTE, BRASILIA",,casa,4000.0,780.0,8.0,,6.0,venda,-15.7380379,-47.865047
"Quadra 24, SETOR DE CHACARAS ANHANGUERA B, VALPARAISO DE GOIAS",,casa,55000.0,50.0,2.0,,1.0,venda,-16.0752284,-48.0096988
"QN 210 Conjunto G, SAMAMBAIA NORTE, SAMAMBAIA",,casa,270000.0,69.0,2.0,,1.0,venda,-15.8643636,-48.0772117
"Quadra 1 Conjunto 9, VICENTE PIRES, VICENTE PIRES",,casa,1390.0,423.0,4.0,,4.0,venda,-15.8099296,-48.0500309
"QNL 1 Conjunto A, TAGUATINGA NORTE, TAGUATINGA",,casa,789000.0,170.0,3.0,,3.0,venda,-15.8016557,-48.0586873
"Condomínio Vale do Sol, SOBRADINHO, SOBRADINHO",,casa,230000.0,90.0,3.0,,1.0,venda,-15.625777,-47.8293039
